id,publication_year,cited_by_count,author_ids
https://openalex.org/W3186027345,2021,63,"['https://openalex.org/A5088539840', 'https://openalex.org/A5014881285', 'https://openalex.org/A5026662607', 'https://openalex.org/A5067118505']"
https://openalex.org/W1983627891,2013,75,"['https://openalex.org/A5019813501', 'https://openalex.org/A5044014333', 'https://openalex.org/A5017095669', 'https://openalex.org/A5067118505', 'https://openalex.org/A5088539840']"
https://openalex.org/W2808894668,2018,52,"['https://openalex.org/A5084395089', 'https://openalex.org/A5033806050', 'https://openalex.org/A5091141642', 'https://openalex.org/A5017095669', 'https://openalex.org/A5088539840', 'https://openalex.org/A5009232244', 'https://openalex.org/A5070487234']"
https://openalex.org/W2117917875,2005,96,"['https://openalex.org/A5015598195', 'https://openalex.org/A5088539840', 'https://openalex.org/A5083316408']"
https://openalex.org/W2138472839,2008,71,"['https://openalex.org/A5004575044', 'https://openalex.org/A5016268748', 'https://openalex.org/A5088539840', 'https://openalex.org/A5068695616']"
https://openalex.org/W1899330952,2011,57,"['https://openalex.org/A5063201076', 'https://openalex.org/A5088539840']"
https://openalex.org/W2128059640,2013,50,"['https://openalex.org/A5029104172', 'https://openalex.org/A5017095669', 'https://openalex.org/A5071796852', 'https://openalex.org/A5088539840', 'https://openalex.org/A5067118505', 'https://openalex.org/A5009232244']"
https://openalex.org/W3144538815,2021,20,"['https://openalex.org/A5088539840', 'https://openalex.org/A5012787401', 'https://openalex.org/A5007176508', 'https://openalex.org/A5029104172', 'https://openalex.org/A5017095669', 'https://openalex.org/A5009232244']"
https://openalex.org/W3041035410,2020,25,"['https://openalex.org/A5026662607', 'https://openalex.org/A5037101148', 'https://openalex.org/A5000868394', 'https://openalex.org/A5088539840', 'https://openalex.org/A5048877432', 'https://openalex.org/A5084485442', 'https://openalex.org/A5072930694', 'https://openalex.org/A5034827139', 'https://openalex.org/A5067118505']"
https://openalex.org/W2096228717,2002,56,"['https://openalex.org/A5041699958', 'https://openalex.org/A5077777868', 'https://openalex.org/A5088539840']"
https://openalex.org/W2033980839,2007,51,"['https://openalex.org/A5088539840', 'https://openalex.org/A5039299686']"
https://openalex.org/W2644850015,2017,27,"['https://openalex.org/A5059217112', 'https://openalex.org/A5038766869', 'https://openalex.org/A5017193951', 'https://openalex.org/A5088539840']"
https://openalex.org/W2150680442,2004,44,['https://openalex.org/A5088539840']
https://openalex.org/W2969374078,2019,18,"['https://openalex.org/A5053311835', 'https://openalex.org/A5011107678', 'https://openalex.org/A5038669899', 'https://openalex.org/A5088539840', 'https://openalex.org/A5025396810', 'https://openalex.org/A5007282319']"
https://openalex.org/W3102208292,2013,15,"['https://openalex.org/A5038766869', 'https://openalex.org/A5017742384', 'https://openalex.org/A5088539840']"
https://openalex.org/W2738609380,2019,25,"['https://openalex.org/A5031780796', 'https://openalex.org/A5058684689']"
https://openalex.org/W3142588439,2010,2172,"['https://openalex.org/A5017669758', 'https://openalex.org/A5055710645']"
https://openalex.org/W2432978112,2006,1567,"['https://openalex.org/A5081744093', 'https://openalex.org/A5061046334', 'https://openalex.org/A5055710645', 'https://openalex.org/A5019027303']"
https://openalex.org/W2127492100,2009,1299,"['https://openalex.org/A5091272738', 'https://openalex.org/A5081744093', 'https://openalex.org/A5055710645']"
https://openalex.org/W2073415627,2010,1191,"['https://openalex.org/A5091272738', 'https://openalex.org/A5061046334', 'https://openalex.org/A5055710645']"
https://openalex.org/W2142517301,2010,998,"['https://openalex.org/A5091272738', 'https://openalex.org/A5061046334', 'https://openalex.org/A5055710645']"
https://openalex.org/W1521478692,2003,954,['https://openalex.org/A5055710645']
https://openalex.org/W2026302857,2002,866,['https://openalex.org/A5055710645']
https://openalex.org/W2020423193,1998,688,"['https://openalex.org/A5053094139', 'https://openalex.org/A5055710645', 'https://openalex.org/A5078491738']"
https://openalex.org/W1654194294,2005,680,"['https://openalex.org/A5064274071', 'https://openalex.org/A5055710645', 'https://openalex.org/A5025175846']"
https://openalex.org/W2156020699,2012,594,"['https://openalex.org/A5072263832', 'https://openalex.org/A5081744093', 'https://openalex.org/A5072506448', 'https://openalex.org/A5055710645']"
https://openalex.org/W2128891547,2008,495,"['https://openalex.org/A5003268415', 'https://openalex.org/A5007755189', 'https://openalex.org/A5061046334', 'https://openalex.org/A5055710645', 'https://openalex.org/A5051257652']"
https://openalex.org/W2095094403,2008,443,"['https://openalex.org/A5027826222', 'https://openalex.org/A5061449196', 'https://openalex.org/A5055710645', 'https://openalex.org/A5025175846', 'https://openalex.org/A5025992076', 'https://openalex.org/A5022886322']"
https://openalex.org/W1995629273,2010,417,"['https://openalex.org/A5003268415', 'https://openalex.org/A5081744093', 'https://openalex.org/A5007755189', 'https://openalex.org/A5051257652', 'https://openalex.org/A5061046334', 'https://openalex.org/A5055710645']"
https://openalex.org/W2203167467,2015,380,"['https://openalex.org/A5055710645', 'https://openalex.org/A5085753634', 'https://openalex.org/A5034703281', 'https://openalex.org/A5017000481']"
https://openalex.org/W2167101557,2004,376,"['https://openalex.org/A5027826222', 'https://openalex.org/A5061449196', 'https://openalex.org/A5055710645', 'https://openalex.org/A5025175846', 'https://openalex.org/A5025992076', 'https://openalex.org/A5022886322']"
https://openalex.org/W2061130579,2002,351,"['https://openalex.org/A5055710645', 'https://openalex.org/A5025175846']"
https://openalex.org/W2024665458,2008,329,['https://openalex.org/A5055710645']
https://openalex.org/W2787887656,2018,307,"['https://openalex.org/A5009319874', 'https://openalex.org/A5072647467', 'https://openalex.org/A5008584000', 'https://openalex.org/A5078288116', 'https://openalex.org/A5055710645']"
https://openalex.org/W2125349172,2008,291,"['https://openalex.org/A5066696247', 'https://openalex.org/A5055710645', 'https://openalex.org/A5000679279']"
https://openalex.org/W2148527862,2013,281,"['https://openalex.org/A5048789742', 'https://openalex.org/A5061046334', 'https://openalex.org/A5055710645', 'https://openalex.org/A5091272738']"
https://openalex.org/W2022867359,2012,258,"['https://openalex.org/A5044791875', 'https://openalex.org/A5041348628', 'https://openalex.org/A5055710645']"
https://openalex.org/W2046643693,2011,256,"['https://openalex.org/A5085763758', 'https://openalex.org/A5055710645', 'https://openalex.org/A5040052580', 'https://openalex.org/A5029418921']"
https://openalex.org/W2147154374,2012,242,"['https://openalex.org/A5011012964', 'https://openalex.org/A5076876084', 'https://openalex.org/A5058655480', 'https://openalex.org/A5055710645']"
https://openalex.org/W2963178340,2017,221,"['https://openalex.org/A5065203625', 'https://openalex.org/A5052541789', 'https://openalex.org/A5074393700', 'https://openalex.org/A5055710645', 'https://openalex.org/A5006380227']"
https://openalex.org/W2963982496,2017,210,"['https://openalex.org/A5027041171', 'https://openalex.org/A5004918186', 'https://openalex.org/A5055710645', 'https://openalex.org/A5056551357', 'https://openalex.org/A5064986566']"
https://openalex.org/W2771827553,2017,81,"['https://openalex.org/A5005890680', 'https://openalex.org/A5040523461', 'https://openalex.org/A5000086314', 'https://openalex.org/A5022164958', 'https://openalex.org/A5005448339', 'https://openalex.org/A5051842323']"
https://openalex.org/W3035019713,2020,54,"['https://openalex.org/A5040523461', 'https://openalex.org/A5062910836', 'https://openalex.org/A5068811427']"
https://openalex.org/W3205291501,2022,21,"['https://openalex.org/A5040523461', 'https://openalex.org/A5020824659', 'https://openalex.org/A5078723316', 'https://openalex.org/A5007524593']"
https://openalex.org/W3132611698,2021,31,"['https://openalex.org/A5049341927', 'https://openalex.org/A5040523461', 'https://openalex.org/A5088579113', 'https://openalex.org/A5044313983']"
https://openalex.org/W3121750904,2021,27,"['https://openalex.org/A5083509279', 'https://openalex.org/A5035855388', 'https://openalex.org/A5028244643', 'https://openalex.org/A5040523461']"
https://openalex.org/W4200059914,2022,15,"['https://openalex.org/A5089840020', 'https://openalex.org/A5040523461', 'https://openalex.org/A5062538365', 'https://openalex.org/A5082056559', 'https://openalex.org/A5074654320', 'https://openalex.org/A5082396964', 'https://openalex.org/A5017835418', 'https://openalex.org/A5000973205']"
https://openalex.org/W4292333613,2022,15,"['https://openalex.org/A5083509279', 'https://openalex.org/A5022962514', 'https://openalex.org/A5035855388', 'https://openalex.org/A5034579880', 'https://openalex.org/A5010776860', 'https://openalex.org/A5040523461']"
https://openalex.org/W4280579704,2022,14,"['https://openalex.org/A5049464184', 'https://openalex.org/A5040523461', 'https://openalex.org/A5046489971', 'https://openalex.org/A5021717988']"
https://openalex.org/W2889404673,2018,42,"['https://openalex.org/A5040523461', 'https://openalex.org/A5004315399', 'https://openalex.org/A5078519761', 'https://openalex.org/A5068811427']"
https://openalex.org/W3020206637,2020,32,"['https://openalex.org/A5011008665', 'https://openalex.org/A5035585451', 'https://openalex.org/A5060845746', 'https://openalex.org/A5040523461', 'https://openalex.org/A5072973188', 'https://openalex.org/A5003730869', 'https://openalex.org/A5032686368', 'https://openalex.org/A5036258932', 'https://openalex.org/A5088355451']"
https://openalex.org/W3156288467,2021,23,"['https://openalex.org/A5049341927', 'https://openalex.org/A5040523461', 'https://openalex.org/A5063795265', 'https://openalex.org/A5044313983']"
https://openalex.org/W3140931699,2021,22,"['https://openalex.org/A5040523461', 'https://openalex.org/A5060155786', 'https://openalex.org/A5060210998', 'https://openalex.org/A5057853630', 'https://openalex.org/A5019735991', 'https://openalex.org/A5005905514']"
https://openalex.org/W4229335229,2022,13,"['https://openalex.org/A5087978251', 'https://openalex.org/A5022174367', 'https://openalex.org/A5040523461', 'https://openalex.org/A5075785492']"
https://openalex.org/W2473376698,2016,31,"['https://openalex.org/A5040523461', 'https://openalex.org/A5065379006', 'https://openalex.org/A5025897794', 'https://openalex.org/A5048252219', 'https://openalex.org/A5012719948', 'https://openalex.org/A5063792867']"
https://openalex.org/W2782036776,2018,27,"['https://openalex.org/A5031201228', 'https://openalex.org/A5016302555', 'https://openalex.org/A5085244168', 'https://openalex.org/A5040523461', 'https://openalex.org/A5035512658']"
https://openalex.org/W2903695374,2018,22,"['https://openalex.org/A5003648508', 'https://openalex.org/A5026935413', 'https://openalex.org/A5088183194', 'https://openalex.org/A5037858093', 'https://openalex.org/A5048328811', 'https://openalex.org/A5008342894', 'https://openalex.org/A5040523461', 'https://openalex.org/A5035701638', 'https://openalex.org/A5059912107']"
https://openalex.org/W2768249826,2017,21,"['https://openalex.org/A5040523461', 'https://openalex.org/A5077327120', 'https://openalex.org/A5002330627', 'https://openalex.org/A5044313983']"
https://openalex.org/W2904078227,2019,18,"['https://openalex.org/A5040523461', 'https://openalex.org/A5057853630', 'https://openalex.org/A5019735991', 'https://openalex.org/A5005905514', 'https://openalex.org/A5045855817', 'https://openalex.org/A5003857609']"
https://openalex.org/W3039136639,2020,17,"['https://openalex.org/A5040523461', 'https://openalex.org/A5003774412', 'https://openalex.org/A5021471823']"
https://openalex.org/W2810073439,2018,19,"['https://openalex.org/A5003912590', 'https://openalex.org/A5040523461', 'https://openalex.org/A5045476264', 'https://openalex.org/A5022987262', 'https://openalex.org/A5061168023', 'https://openalex.org/A5087484098', 'https://openalex.org/A5048328811']"
https://openalex.org/W2968753362,2019,16,"['https://openalex.org/A5002330627', 'https://openalex.org/A5040523461', 'https://openalex.org/A5044313983']"
https://openalex.org/W3147342839,2019,16,"['https://openalex.org/A5022140403', 'https://openalex.org/A5079043288', 'https://openalex.org/A5003774412', 'https://openalex.org/A5007036160', 'https://openalex.org/A5040523461']"
https://openalex.org/W2798834888,2018,17,"['https://openalex.org/A5058678661', 'https://openalex.org/A5040523461', 'https://openalex.org/A5032495160', 'https://openalex.org/A5051842323']"
https://openalex.org/W2915889965,2019,15,"['https://openalex.org/A5040523461', 'https://openalex.org/A5045111151', 'https://openalex.org/A5025412257', 'https://openalex.org/A5061290890', 'https://openalex.org/A5084676199', 'https://openalex.org/A5044368731', 'https://openalex.org/A5064252569', 'https://openalex.org/A5024588682', 'https://openalex.org/A5044544974']"
https://openalex.org/W2947172010,2019,15,"['https://openalex.org/A5091858668', 'https://openalex.org/A5040523461', 'https://openalex.org/A5032019885', 'https://openalex.org/A5042847239', 'https://openalex.org/A5001033170']"
https://openalex.org/W2338803370,2016,58,"['https://openalex.org/A5084479722', 'https://openalex.org/A5027136177', 'https://openalex.org/A5001652708', 'https://openalex.org/A5052040863']"
https://openalex.org/W2406290834,2016,58,"['https://openalex.org/A5008560824', 'https://openalex.org/A5046384052', 'https://openalex.org/A5049949288', 'https://openalex.org/A5052040863']"
https://openalex.org/W2784914332,2018,46,"['https://openalex.org/A5055142983', 'https://openalex.org/A5037660908', 'https://openalex.org/A5047868066', 'https://openalex.org/A5052040863']"
https://openalex.org/W2918841572,2019,41,"['https://openalex.org/A5052040863', 'https://openalex.org/A5055142983', 'https://openalex.org/A5037660908']"
https://openalex.org/W2575103493,2017,45,"['https://openalex.org/A5046909314', 'https://openalex.org/A5026361868', 'https://openalex.org/A5023229216', 'https://openalex.org/A5052040863']"
